"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"13990380","JJ442772","10/07/2025 02:04:00 AM","033XX W BRYN MAWR AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1712","017","39","13","05","1153225","1937020","2025","11/02/2025 03:41:09 PM","41.98303251","-87.711840124","POINT (-87.711840124 41.98303251)"
"13990288","JJ442603","10/07/2025 02:00:00 AM","016XX W 54TH ST","031B","ROBBERY","ARMED - OTHER FIREARM","STREET","false","false","0932","009","16","61","03","1166130","1868899","2025","11/02/2025 03:41:09 PM","41.795836647","-87.666325771","POINT (-87.666325771 41.795836647)"
"13990291","JJ442642","10/07/2025 12:00:00 AM","078XX S LUELLA AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0414","004","7","43","05","1192564","1853308","2025","11/02/2025 03:41:09 PM","41.752450088","-87.569899803","POINT (-87.569899803 41.752450088)"
"13993361","JJ443074","10/07/2025 12:00:00 AM","080XX S PAULINA ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0611","006","17","71","06","1166408","1851452","2025","11/02/2025 03:41:09 PM","41.747953871","-87.66580291","POINT (-87.66580291 41.747953871)"
"14005549","JJ461144","10/07/2025 12:00:00 AM","013XX W TOUHY AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","2423","024","49","1","05","1165936","1947966","2025","10/25/2025 03:42:26 PM","42.012805972","-87.664777477","POINT (-87.664777477 42.012805972)"
"13990237","JJ442536","10/06/2025 11:32:00 PM","001XX W 35TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA TRAIN","false","false","0915","009","11","34","03","1175739","1881773","2025","10/14/2025 03:58:46 PM","41.830954079","-87.630703226","POINT (-87.630703226 41.830954079)"
"13990240","JJ442563","10/06/2025 11:30:00 PM","022XX S WENTWORTH AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0914","009","11","34","03","1175326","1889369","2025","11/02/2025 03:41:09 PM","41.851807358","-87.631990954","POINT (-87.631990954 41.851807358)"
"13990331","JJ442650","10/06/2025 10:00:00 PM","061XX N MOODY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1611","016","39","10","06","1134232","1940622","2025","11/02/2025 03:41:09 PM","41.993273627","-87.781608063","POINT (-87.781608063 41.993273627)"
"13990152","JJ442479","10/06/2025 09:13:00 PM","025XX N HALSTED ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1935","019","43","7","03","1170505","1917274","2025","11/02/2025 03:41:09 PM","41.928487179","-87.648868172","POINT (-87.648868172 41.928487179)"
"13990530","JJ442720","10/06/2025 08:30:00 PM","013XX W EVERGREEN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1433","014","1","24","06","1166975","1909115","2025","11/02/2025 03:41:09 PM","41.906174993","-87.662074305","POINT (-87.662074305 41.906174993)"
"13990125","JJ442430","10/06/2025 08:24:00 PM","020XX N WESTERN AVE","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","SMALL RETAIL STORE","false","false","1432","014","32","22","03","1160025","1913903","2025","11/02/2025 03:41:09 PM","41.919460029","-87.687471802","POINT (-87.687471802 41.919460029)"
"13990185","JJ442434","10/06/2025 07:50:00 PM","027XX W MONTROSE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1724","017","33","16","06","1157140","1929112","2025","11/02/2025 03:41:09 PM","41.961253689","-87.697657333","POINT (-87.697657333 41.961253689)"
"13990167","JJ442403","10/06/2025 07:35:00 PM","008XX N STATE ST","0320","ROBBERY","STRONG ARM - NO WEAPON","CTA STATION","false","false","1832","018","42","8","03","1176223","1905805","2025","10/14/2025 03:58:46 PM","41.896888586","-87.628203192","POINT (-87.628203192 41.896888586)"
"13990566","JJ442741","10/06/2025 07:00:00 PM","060XX N AUSTIN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","APARTMENT","false","false","1611","016","39","11","06","1135250","1939646","2025","11/02/2025 03:41:09 PM","41.990577344","-87.777886693","POINT (-87.777886693 41.990577344)"
"13990483","JJ442786","10/06/2025 07:00:00 PM","061XX N MOODY AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","RESIDENCE","false","false","1611","016","39","10","06","1134233","1940549","2025","11/02/2025 03:41:09 PM","41.993073291","-87.781606115","POINT (-87.781606115 41.993073291)"
"13992534","JJ445304","10/06/2025 07:00:00 PM","007XX E 100TH PL","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0511","005","8","50","03","1183257","1838562","2025","11/02/2025 03:41:09 PM","41.712206942","-87.604463175","POINT (-87.604463175 41.712206942)"
"13991368","JJ443930","10/06/2025 07:00:00 PM","065XX S FAIRFIELD AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0831","008","16","66","05","1159169","1861190","2025","11/02/2025 03:41:09 PM","41.774827458","-87.692063077","POINT (-87.692063077 41.774827458)"
"13991541","JJ444133","10/06/2025 07:00:00 PM","013XX N WOLCOTT AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false","1424","014","1","24","05","1163758","1909115","2025","10/14/2025 03:58:46 PM","41.906243465","-87.673891522","POINT (-87.673891522 41.906243465)"
"13989945","JJ442298","10/06/2025 06:45:00 PM","005XX E 33RD ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0211","002","4","35","06","1180360","1883173","2025","11/02/2025 03:41:09 PM","41.834690813","-87.613705645","POINT (-87.613705645 41.834690813)"
"13990094","JJ442374","10/06/2025 05:55:00 PM","100XX S ST LAWRENCE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0511","005","9","49","03","1182017","1838321","2025","10/14/2025 03:58:46 PM","41.711574322","-87.609011793","POINT (-87.609011793 41.711574322)"
"13990058","JJ442220","10/06/2025 05:27:00 PM","118XX S PARNELL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0524","005","21","53","03","1174765","1826432","2025","11/02/2025 03:41:09 PM","41.679113451","-87.63592285","POINT (-87.63592285 41.679113451)"
"28910","JJ442189","10/06/2025 05:19:00 PM","016XX W 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","PARKING LOT","false","false","0611","006","17","71","01A","1166608","1852321","2025","10/14/2025 03:58:46 PM","41.75033427","-87.665045312","POINT (-87.665045312 41.75033427)"
"28909","JJ442109","10/06/2025 05:15:00 PM","000XX N KILBOURN AVE","0110","HOMICIDE","FIRST DEGREE MURDER","GAS STATION","false","false","1113","011","28","26","01A","1146387","1899777","2025","10/14/2025 03:58:46 PM","41.88096768","-87.737940272","POINT (-87.737940272 41.88096768)"
"13990442","JJ442841","10/06/2025 05:00:00 PM","081XX S EBERHART AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0631","006","6","44","06","1180992","1851076","2025","11/02/2025 03:41:09 PM","41.74659918","-87.612374317","POINT (-87.612374317 41.74659918)"
"13989888","JJ442328","10/06/2025 05:00:00 PM","054XX S SHORE DR","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0234","002","5","41","06","1189423","1869265","2025","11/02/2025 03:41:09 PM","41.79631327","-87.580898427","POINT (-87.580898427 41.79631327)"
"13989774","JJ442162","10/06/2025 04:30:00 PM","073XX S SOUTH SHORE DR","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","0334","003","7","43","06","1195284","1857263","2025","11/02/2025 03:41:09 PM","41.763236237","-87.559802041","POINT (-87.559802041 41.763236237)"
"13990172","JJ442056","10/06/2025 03:58:00 PM","019XX S RIDGEWAY AVE","031B","ROBBERY","ARMED - OTHER FIREARM","ALLEY","false","false","1014","010","24","29","03","1151675","1890218","2025","10/14/2025 03:58:46 PM","41.854634388","-87.718774232","POINT (-87.718774232 41.854634388)"
"13990722","JJ443115","10/06/2025 03:30:00 PM","054XX W MADISON ST","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","1522","015","29","25","03","1139716","1899481","2025","11/02/2025 03:41:09 PM","41.880279804","-87.762443285","POINT (-87.762443285 41.880279804)"
"13999787","JJ454230","10/06/2025 03:20:00 PM","0000X N STATE ST","0340","ROBBERY","ATTEMPT STRONG ARM - NO WEAPON","SIDEWALK","false","false","0112","001","34","32","03","1176365","1900502","2025","11/02/2025 03:41:09 PM","41.88233367","-87.627841791","POINT (-87.627841791 41.88233367)"
"13993478","JJ442845","10/06/2025 02:30:00 PM","115XX S STONY ISLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","PARK PROPERTY","false","false","0434","004","10","51","05","1190988","1828877","2025","11/02/2025 03:41:09 PM","41.68544714","-87.576462147","POINT (-87.576462147 41.68544714)"
"13989699","JJ441933","10/06/2025 01:20:00 PM","029XX N HALSTED ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1933","019","44","6","05","1170415","1919958","2025","10/14/2025 03:58:46 PM","41.935854166","-87.649120179","POINT (-87.649120179 41.935854166)"
"13989893","JJ442198","10/06/2025 01:00:00 PM","025XX S DEARBORN ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","APARTMENT","false","false","0133","001","3","33","06","1176392","1887351","2025","11/02/2025 03:41:09 PM","41.846245862","-87.628139319","POINT (-87.628139319 41.846245862)"
"13989585","JJ441816","10/06/2025 12:23:00 PM","036XX S INDIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0212","002","3","35","05","1178196","1880975","2025","11/02/2025 03:41:09 PM","41.828708805","-87.621712682","POINT (-87.621712682 41.828708805)"
"13989588","JJ441767","10/06/2025 12:15:00 PM","076XX S COLES AVE","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","0421","004","7","43","03","1196300","1855178","2025","11/02/2025 03:41:09 PM","41.757489719","-87.55614733","POINT (-87.55614733 41.757489719)"
"13989564","JJ441785","10/06/2025 11:10:00 AM","003XX W WELLINGTON AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1934","019","44","6","05","1173360","1920253","2025","10/14/2025 03:58:46 PM","41.93659865","-87.638288379","POINT (-87.638288379 41.93659865)"
"13997185","JJ450995","10/06/2025 10:30:00 AM","078XX S LAFLIN ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0612","006","17","71","05","1167474","1852808","2025","11/02/2025 03:41:09 PM","41.751652164","-87.661857961","POINT (-87.661857961 41.751652164)"
"28908","JJ441599","10/06/2025 09:17:00 AM","056XX W WASHINGTON BLVD","0110","HOMICIDE","FIRST DEGREE MURDER","APARTMENT","false","true","1513","015","29","25","01A","1138415","1900175","2025","10/14/2025 03:58:46 PM","41.88220788","-87.767203679","POINT (-87.767203679 41.88220788)"
"13989242","JJ441388","10/06/2025 07:00:00 AM","009XX W FOSTER AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2023","020","48","77","06","1169202","1934733","2025","11/02/2025 03:41:09 PM","41.976423772","-87.653147038","POINT (-87.653147038 41.976423772)"
"13989505","JJ441452","10/06/2025 06:45:00 AM","009XX E 79TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","0624","006","8","44","03","1184024","1852825","2025","11/02/2025 03:41:09 PM","41.751328369","-87.601209921","POINT (-87.601209921 41.751328369)"
"13990587","JJ442040","10/06/2025 06:05:00 AM","103XX S INDIANA AVE","0330","ROBBERY","AGGRAVATED","STREET","false","false","0512","005","9","49","03","1179403","1836637","2025","11/02/2025 03:41:09 PM","41.707013143","-87.618636032","POINT (-87.618636032 41.707013143)"
"13989489","JJ441758","10/06/2025 06:00:00 AM","001XX E DELAWARE PL","0620","BURGLARY","UNLAWFUL ENTRY","HOTEL / MOTEL","true","false","1833","018","42","8","05","1176998","1906651","2025","10/18/2025 03:41:22 PM","41.899192536","-87.62533113","POINT (-87.62533113 41.899192536)"
"13989320","JJ441428","10/06/2025 05:10:00 AM","014XX N MILWAUKEE AVE","0610","BURGLARY","FORCIBLE ENTRY","BAR OR TAVERN","false","false","1424","014","1","24","05","1163651","1909874","2025","11/02/2025 03:41:09 PM","41.908328471","-87.67426315","POINT (-87.67426315 41.908328471)"
"13989188","JJ441327","10/06/2025 04:28:00 AM","001XX E 104TH PL","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0512","005","9","49","03","1179072","1835637","2025","11/02/2025 03:41:09 PM","41.704276539","-87.619878482","POINT (-87.619878482 41.704276539)"
"13994867","JJ448341","10/06/2025 04:00:00 AM","026XX W FITCH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE NON-COMMERCIAL","false","false","2411","024","50","2","06","1157505","1947336","2025","11/02/2025 03:41:09 PM","42.011253724","-87.695816663","POINT (-87.695816663 42.011253724)"
"13989211","JJ441335","10/06/2025 03:50:00 AM","060XX S MULLIGAN AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0812","008","13","64","06","1135103","1863859","2025","11/02/2025 03:41:09 PM","41.782610262","-87.780224188","POINT (-87.780224188 41.782610262)"
"28907","JJ441303","10/06/2025 03:36:00 AM","026XX W 39TH PL","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","false","false","0921","009","12","58","01A","1159522","1878370","2025","10/14/2025 03:58:46 PM","41.821964415","-87.690297894","POINT (-87.690297894 41.821964415)"
"13992238","JJ441310","10/06/2025 03:00:00 AM","006XX N LA SALLE DR","0320","ROBBERY","STRONG ARM - NO WEAPON","GAS STATION","false","false","1832","018","42","8","03","1175023","1904549","2025","11/02/2025 03:41:09 PM","41.893469034","-87.632648229","POINT (-87.632648229 41.893469034)"
"13989180","JJ441313","10/06/2025 02:56:00 AM","021XX N SPRINGFIELD AVE","0650","BURGLARY","HOME INVASION","APARTMENT","false","true","2525","025","35","22","05","1150028","1914088","2025","10/14/2025 03:58:46 PM","41.920168413","-87.724197537","POINT (-87.724197537 41.920168413)"
"13989350","JJ441444","10/06/2025 02:50:00 AM","024XX S BLUE ISLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1034","010","25","31","05","1162651","1887685","2025","11/02/2025 03:41:09 PM","41.847460947","-87.678558495","POINT (-87.678558495 41.847460947)"
"13990096","JJ442261","10/06/2025 02:35:00 AM","006XX N STATE ST","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","1832","018","42","8","05","1176258","1904390","2025","11/02/2025 03:41:09 PM","41.893004965","-87.628117361","POINT (-87.628117361 41.893004965)"
"13989198","JJ441290","10/06/2025 02:33:00 AM","098XX S DREXEL AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0511","005","8","50","03","1183960","1839959","2025","11/02/2025 03:41:09 PM","41.716024121","-87.601845149","POINT (-87.601845149 41.716024121)"
"13989468","JJ441691","10/06/2025 02:30:00 AM","014XX E 48TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0222","002","4","39","06","1186466","1873454","2025","11/02/2025 03:41:09 PM","41.807878704","-87.59160925","POINT (-87.59160925 41.807878704)"
"14012042","JJ468550","10/06/2025 02:00:00 AM","013XX E 62ND ST","0330","ROBBERY","AGGRAVATED","ALLEY","false","false","0314","003","20","42","03","1185906","1864152","2025","11/02/2025 03:41:09 PM","41.782366539","-87.59395659","POINT (-87.59395659 41.782366539)"
"13989508","JJ441623","10/06/2025 02:00:00 AM","005XX N MONTICELLO AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1122","011","27","23","06","1151953","1903479","2025","11/02/2025 03:41:09 PM","41.891018574","-87.71740458","POINT (-87.71740458 41.891018574)"
"14003860","JJ459209","10/06/2025 12:01:00 AM","035XX W CARROLL AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT","false","false","1123","011","28","27","05","1152754","1902171","2025","11/02/2025 03:41:09 PM","41.887413474","-87.714497528","POINT (-87.714497528 41.887413474)"
"13990676","JJ443144","10/06/2025 12:01:00 AM","111XX S STATE ST","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","GAS STATION","false","false","0531","005","9","49","03","1178229","1831287","2025","11/02/2025 03:41:09 PM","41.692358646","-87.623096746","POINT (-87.623096746 41.692358646)"
"13991974","JJ444855","10/06/2025 12:00:00 AM","002XX N LAFLIN ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1215","012","27","28","06","1166429","1901640","2025","11/02/2025 03:41:09 PM","41.885674771","-87.664294079","POINT (-87.664294079 41.885674771)"
"13989395","JJ441398","10/05/2025 11:59:00 PM","060XX S KEDZIE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0823","008","14","66","06","1156085","1864500","2025","11/02/2025 03:41:09 PM","41.783973137","-87.703279754","POINT (-87.703279754 41.783973137)"
"13989210","JJ441224","10/05/2025 11:30:00 PM","048XX S THROOP ST","0650","BURGLARY","HOME INVASION","APARTMENT","false","false","0933","009","20","61","05","1168476","1872728","2025","10/13/2025 03:42:10 PM","41.806293581","-87.65761249","POINT (-87.65761249 41.806293581)"
"13989283","JJ441427","10/05/2025 11:00:00 PM","079XX S PAULINA ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0611","006","17","71","06","1166392","1852041","2025","11/02/2025 03:41:09 PM","41.749570511","-87.665844796","POINT (-87.665844796 41.749570511)"
"13999460","JJ453780","10/05/2025 11:00:00 PM","019XX W HURON ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1221","012","36","24","06","1163308","1904692","2025","11/02/2025 03:41:09 PM","41.894115902","-87.675669092","POINT (-87.675669092 41.894115902)"
"13989282","JJ441387","10/05/2025 10:40:00 PM","064XX N MILWAUKEE AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1611","016","45","10","05","1132272","1942454","2025","11/02/2025 03:41:09 PM","41.998335218","-87.788774967","POINT (-87.788774967 41.998335218)"
"13989281","JJ441485","10/05/2025 10:00:00 PM","046XX S DRAKE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0821","008","12","58","06","1153518","1873811","2025","11/02/2025 03:41:09 PM","41.809575096","-87.71244486","POINT (-87.71244486 41.809575096)"
"13989028","JJ441153","10/05/2025 10:00:00 PM","055XX S EVERETT AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0235","002","5","41","03","1188985","1868660","2025","11/02/2025 03:41:09 PM","41.794663617","-87.582523957","POINT (-87.582523957 41.794663617)"
"13989363","JJ441149","10/05/2025 09:50:00 PM","035XX W WABANSIA AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","1422","014","26","23","03","1152888","1911077","2025","11/02/2025 03:41:09 PM","41.911849738","-87.713769243","POINT (-87.713769243 41.911849738)"
"13989346","JJ441397","10/05/2025 09:30:00 PM","055XX N SHERIDAN RD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2023","020","48","77","06","1168635","1937064","2025","11/02/2025 03:41:09 PM","41.982832431","-87.65516425","POINT (-87.65516425 41.982832431)"
"13989355","JJ441573","10/05/2025 09:30:00 PM","016XX W OHIO ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","1215","012","1","24","06","1165178","1904081","2025","11/02/2025 03:41:09 PM","41.892399734","-87.66881857","POINT (-87.66881857 41.892399734)"
"13989428","JJ441598","10/05/2025 09:30:00 PM","005XX S KEDZIE AVE","031A","ROBBERY","ARMED - HANDGUN","CTA TRAIN","false","false","1134","011","24","27","03","1155124","1897322","2025","11/02/2025 03:41:09 PM","41.874060099","-87.705924314","POINT (-87.705924314 41.874060099)"
"13989932","JJ442208","10/05/2025 09:00:00 PM","019XX W SUPERIOR ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1221","012","36","24","06","1163265","1905019","2025","11/02/2025 03:41:09 PM","41.89501412","-87.675817813","POINT (-87.675817813 41.89501412)"
"13992576","JJ445467","10/05/2025 08:15:00 PM","031XX S HAMLIN AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","1031","010","22","30","03","1151535","1883613","2025","11/02/2025 03:41:09 PM","41.836512195","-87.719461384","POINT (-87.719461384 41.836512195)"
"13988979","JJ441085","10/05/2025 07:27:00 PM","047XX W GLADYS AVE","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","ALLEY","false","false","1131","011","28","25","03","1144798","1897934","2025","11/02/2025 03:41:09 PM","41.875940367","-87.743821518","POINT (-87.743821518 41.875940367)"
"13989714","JJ441060","10/05/2025 07:15:00 PM","033XX N HARLEM AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","RESTAURANT","false","false","1632","016","38","17","03","1127493","1921343","2025","11/02/2025 03:41:09 PM","41.940486434","-87.806832963","POINT (-87.806832963 41.940486434)"
"13989918","JJ442266","10/05/2025 05:40:00 PM","001XX E 107TH ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0512","005","9","49","05","1179283","1834056","2025","11/02/2025 03:41:09 PM","41.699933258","-87.619153849","POINT (-87.619153849 41.699933258)"
"13988928","JJ440921","10/05/2025 04:30:00 PM","002XX E 115TH ST","0331","ROBBERY","ATTEMPT AGGRAVATED","SIDEWALK","false","false","0532","005","9","53","03","1180120","1828764","2025","11/02/2025 03:41:09 PM","41.685392181","-87.616250432","POINT (-87.616250432 41.685392181)"
"13989722","JJ441972","10/05/2025 04:00:00 PM","037XX W CORNELIA AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1732","017","30","21","05","1150655","1923007","2025","11/02/2025 03:41:09 PM","41.944630655","-87.721660016","POINT (-87.721660016 41.944630655)"
"13988630","JJ440854","10/05/2025 02:30:00 PM","004XX N UNION AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1214","012","27","24","06","1171447","1903416","2025","11/02/2025 03:41:09 PM","41.890439396","-87.645814845","POINT (-87.645814845 41.890439396)"
"13988637","JJ440685","10/05/2025 01:35:00 PM","002XX W 109TH PL","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","RESIDENCE","false","false","0513","005","9","49","03","1176645","1832327","2025","11/02/2025 03:41:09 PM","41.695248254","-87.628864854","POINT (-87.628864854 41.695248254)"
"13995885","JJ449441","10/05/2025 12:00:00 PM","033XX W DIVERSEY AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1412","014","35","22","05","1153769","1918425","2025","11/02/2025 03:41:09 PM","41.931995753","-87.710336581","POINT (-87.710336581 41.931995753)"
"13988539","JJ440541","10/05/2025 11:29:00 AM","016XX W HOLLYWOOD AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","ALLEY","false","false","2012","020","40","77","03","1164185","1937852","2025","11/02/2025 03:41:09 PM","41.985090245","-87.671507914","POINT (-87.671507914 41.985090245)"
"13988710","JJ440870","10/05/2025 10:30:00 AM","050XX W GEORGE ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","2521","025","31","19","05","1142350","1918814","2025","11/02/2025 03:41:09 PM","41.933283229","-87.752290531","POINT (-87.752290531 41.933283229)"
"13988498","JJ440459","10/05/2025 10:22:00 AM","104XX S PRAIRIE AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0512","005","9","49","03","1179761","1835743","2025","11/02/2025 03:41:09 PM","41.704551726","-87.617352267","POINT (-87.617352267 41.704551726)"
"13988388","JJ440452","10/05/2025 10:20:00 AM","011XX S CAMPBELL AVE","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","1135","011","28","28","03","1159886","1895061","2025","11/02/2025 03:41:09 PM","41.86775885","-87.688502788","POINT (-87.688502788 41.86775885)"
"13991933","JJ443243","10/05/2025 10:00:00 AM","055XX N FRANCISCO AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2011","020","39","4","06","1156030","1936510","2025","11/02/2025 03:41:09 PM","41.981576731","-87.701537718","POINT (-87.701537718 41.981576731)"
"13988548","JJ440470","10/05/2025 09:35:00 AM","0000X E ADAMS ST","0340","ROBBERY","ATTEMPT STRONG ARM - NO WEAPON","APARTMENT","false","false","0112","001","34","32","03","1176667","1899473","2025","11/02/2025 03:41:09 PM","41.879503218","-87.626763965","POINT (-87.626763965 41.879503218)"
"13988333","JJ440395","10/05/2025 09:30:00 AM","108XX S DR MARTIN LUTHER KING JR DR","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","0513","005","9","49","03","1180831","1833269","2025","11/02/2025 03:41:09 PM","41.697738258","-87.613509835","POINT (-87.613509835 41.697738258)"
"13988561","JJ440721","10/05/2025 09:00:00 AM","072XX S LOWE AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0732","007","6","68","05","1173396","1856989","2025","11/02/2025 03:41:09 PM","41.762996467","-87.640033176","POINT (-87.640033176 41.762996467)"
"13989023","JJ441152","10/05/2025 08:00:00 AM","001XX S LAVERGNE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","1533","015","28","25","05","1143278","1899107","2025","11/02/2025 03:41:09 PM","41.879187738","-87.74937318","POINT (-87.74937318 41.879187738)"
"13988415","JJ440310","10/05/2025 06:30:00 AM","026XX E 79TH ST","0610","BURGLARY","FORCIBLE ENTRY","APPLIANCE STORE","false","false","0421","004","7","43","05","1194972","1853092","2025","11/02/2025 03:41:09 PM","41.751798395","-87.561082787","POINT (-87.561082787 41.751798395)"
"13988338","JJ440462","10/05/2025 05:30:00 AM","026XX W 83RD ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0835","008","18","70","06","1159852","1849488","2025","11/02/2025 03:41:09 PM","41.742701406","-87.689880148","POINT (-87.689880148 41.742701406)"
"13988236","JJ440244","10/05/2025 05:29:00 AM","133XX S BRAINARD AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","0433","004","10","55","05","1197792","1817144","2025","11/02/2025 03:41:09 PM","41.653083749","-87.55194424","POINT (-87.55194424 41.653083749)"
"13988235","JJ440266","10/05/2025 05:28:00 AM","046XX W DIVERSEY AVE","0610","BURGLARY","FORCIBLE ENTRY","CONVENIENCE STORE","false","false","2521","025","31","20","05","1144982","1918213","2025","11/02/2025 03:41:09 PM","41.931584673","-87.742633219","POINT (-87.742633219 41.931584673)"
"13988355","JJ440319","10/05/2025 05:00:00 AM","110XX S HALSTED ST","0610","BURGLARY","FORCIBLE ENTRY","CURRENCY EXCHANGE","false","false","2233","022","21","49","05","1172953","1831551","2025","11/02/2025 03:41:09 PM","41.693200858","-87.642405219","POINT (-87.642405219 41.693200858)"
"13988223","JJ440255","10/05/2025 05:00:00 AM","006XX N WELLS ST","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","1831","018","42","8","03","1174615","1904828","2025","10/13/2025 03:42:10 PM","41.894243758","-87.634138304","POINT (-87.634138304 41.894243758)"
